!10925,Ensures that OAuth/LDAP/SAML users don't need to be confirmed,Sean McGivern,milestone_261166,GitLab Community Edition
!10908,"Remove description for build_events, add pipeline_events",Kamil Trzciński,milestone_261166,GitLab Community Edition
!10904,"Fix OAuth, LDAP and SAML SSO when regular sign-ups are disabled",Robert Speicher,milestone_261166,GitLab Community Edition
!10891,Use GitLab Pages v0.4.1,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10813,Add sub-nav for Project Integration Services edit page,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10807,Update CI templates to include 9.1 templates,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10708,Fix spacing of nav title,Jacob Schatz,milestone_261166,GitLab Community Edition
!10690,Add lighter colors and fix existing light colors,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10462,Optimise pipelines.json,Douwe Maan,milestone_261166,GitLab Community Edition
!10438,Don't autofill kubernetes namespace,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10336,"FE: Resolve ""Performance issues when processing large build traces with Ansi2html""",Jacob Schatz,milestone_261166,GitLab Community Edition
!10324,Recent search history for issues,Sean McGivern,milestone_261166,GitLab Community Edition
!10311,Optimise trace handling code to use streaming instead of full read,Rémy Coutable,milestone_261166,GitLab Community Edition
!10290,"Resolve ""Expandable folders for environments""",Filipa Lacerda,milestone_261166,GitLab Community Edition
!10234,Add metrics button to Environment Overview page,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10210,Adds polling function to pipelines table,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10167,Remove duplicated tokens in issuable search bar,Clement Ho,milestone_261166,GitLab Community Edition
!10144,"Show CI status as Favicon on Pipelines, Job and MR pages",Kamil Trzciński,milestone_261166,GitLab Community Edition
!10052,Disable pipeline & environment actions that are not playable,Kamil Trzciński,milestone_261166,GitLab Community Edition
!9978,Pipelines empty state,Jacob Schatz,milestone_261166,GitLab Community Edition
!9902,Adds pipeline mini-graph to system information box in Commit View,Jacob Schatz,milestone_261166,GitLab Community Edition
!9714,"Resolve ""Use the v4 API from the frontend""",Sean McGivern,milestone_261166,GitLab Community Edition
!11311,Fix token interpolation when setting the Github remote,Douwe Maan,milestone_261166,GitLab Community Edition
!11057,Sort the network graph both by commit date and topographically,Douwe Maan,milestone_261166,GitLab Community Edition
!10948,Fix lazy error handling of cron parser,Rémy Coutable,milestone_261166,GitLab Community Edition
!10936,Fix ordering of commits in the network graph.,Douwe Maan,milestone_261166,GitLab Community Edition
!10820,same fix on stable for issue title poll on load visibility check,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10768,Destroy tooltip in async buttons and dropdowns,Phil Hughes,milestone_261166,GitLab Community Edition
!10558,Revert yarn.lock file changes,Jacob Schatz,milestone_261166,GitLab Community Edition
!10552,Upgrade webpack and webpack-dev-server to latest,Jacob Schatz,milestone_261166,GitLab Community Edition
!10549,Fix rake test to import Github repositories,Sean McGivern,milestone_261166,GitLab Community Edition
!10488,Enable creation of deploy keys with write access via the API,Rémy Coutable,milestone_261166,GitLab Community Edition
!10474,Fix html structure to prevent tooltip from not hidding,Sean McGivern,milestone_261166,GitLab Community Edition
!10464,Fix wiki commit message,Sean McGivern,milestone_261166,GitLab Community Edition
!10460,Use a less memory-intensive sourcemap when running in CI,Clement Ho,milestone_261166,GitLab Community Edition
!10458,Remove Vue from main bundle and disable production warnings,Clement Ho,milestone_261166,GitLab Community Edition
!10437,Refactor test_utils bundle,Clement Ho,milestone_261166,GitLab Community Edition
!10420,Fix blob highlighting in search,Sean McGivern,milestone_261166,GitLab Community Edition
!10406,Create subgroups if they don't exist while importing projects,Sean McGivern,milestone_261166,GitLab Community Edition
!10386,Include the password_automatically_check param as permitted config in the user create_service,Rémy Coutable,milestone_261166,GitLab Community Edition
!10381,Show the test coverage if it is available,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10326,Fix production admin fixture to use the new `Users::CreateService`,Sean McGivern,milestone_261166,GitLab Community Edition
!10318,Add download attribute to download links,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10317,Adds container option for tooltip to prevent the button from losing round corners,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10313,Fix invalidating Project build status cache to often,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10303,fix issue #30083 handle parsing OpenBSD ps output properly to display sidekiq,Sean McGivern,milestone_261166,GitLab Community Edition
!10283,Clearly show who triggered the pipeline in pipeline successful/failed email,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10207,Periodically mark projects that are stuck in importing as failed,Sean McGivern,milestone_261166,GitLab Community Edition
!10120,Enable array spread and destructuring through recommended Babel polyfills,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10058,Remove overflow hidden from table,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!9937,Allow resolving conflicts with non-ASCII chars,Robert Speicher,milestone_261166,GitLab Community Edition
!9935,Fix intermittent spec failures in notify_spec.rb,Rémy Coutable,milestone_261166,GitLab Community Edition
!9929,Remove UJS actions from pipelines tables,Filipa Lacerda,milestone_261166,GitLab Community Edition
!9928,Merge step1 into a new clean branch,Filipa Lacerda,milestone_261166,GitLab Community Edition
!9895,Improve fragment caching rules at projects dashboard,Sean McGivern,milestone_261166,GitLab Community Edition
!9804,Style action buttons in show environments view to match index view,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!9688,Use a button and a post request instead of UJS links - part 1 - Environments,Rémy Coutable,milestone_261166,GitLab Community Edition
!9501,Toggle long Project names,Rémy Coutable,milestone_261166,GitLab Community Edition
!9102,Fix issues importing forked projects,Rémy Coutable,milestone_261166,GitLab Community Edition
!9017,shows go back link only when history is available,Jacob Schatz,milestone_261166,GitLab Community Edition
!10546,Optimise Pipelines > Jobs index controller,Sean McGivern,milestone_261166,GitLab Community Edition
!10533,"Add ""engineering"" UI for Pipeline Schedule",Sean McGivern,milestone_261166,GitLab Community Edition
!10133,"Resolve ""Run CI/CD pipelines on a schedule"" - ""Basic backend implementation""",Shinya Maeda,milestone_261166,GitLab Community Edition
!13462,Include RE2 in the upgrade docs (9.1),Rémy Coutable,milestone_261166,GitLab Community Edition
!11248,Remove balsamiq module from common_vue bundle,Filipa Lacerda,milestone_261166,GitLab Community Edition
!11163,Center related merge request items horizontally,Filipa Lacerda,milestone_261166,GitLab Community Edition
!11096,Fixed bug where merge request JSON would show,Filipa Lacerda,milestone_261166,GitLab Community Edition
!11079,Handle incoming emails from aliases correctly,Douwe Maan,milestone_261166,GitLab Community Edition
!11014,Don't blow up when email has no References header,Douwe Maan,milestone_261166,GitLab Community Edition
!10980,add issues and merge-requests classes and use to find in rspec,Sean McGivern,milestone_261166,GitLab Community Edition
!10959,Accept default branch param on notifaction services,Douwe Maan,milestone_261166,GitLab Community Edition
!10949,"Skip validation when creating internal (ghost, service desk) users",Robert Speicher,milestone_261166,GitLab Community Edition
!10945,correct documentation on opt-out-ness of usage ping,Sean McGivern,milestone_261166,GitLab Community Edition
!10937,Fallback localstorage cases,Phil Hughes,milestone_261166,GitLab Community Edition
!10933,"Resolve ""Milestone sidebar display incorect number of MR when minimized""",Sean McGivern,milestone_261166,GitLab Community Edition
!10914,Wrap MR content -stable branch,Jacob Schatz,milestone_261166,GitLab Community Edition
!10907,Fix usage ping docs link from empty cohorts page,Rémy Coutable,milestone_261166,GitLab Community Edition
!10906,Skip issuable without a project in IssuableExtractor#extract,Sean McGivern,milestone_261166,GitLab Community Edition
!10902,Fix MR target branch select dropdown placement cut-off,Jacob Schatz,milestone_261166,GitLab Community Edition
!10893,Lazily set UUID in ApplicationSetting for new installations,Sean McGivern,milestone_261166,GitLab Community Edition
!10890,Ensure replying to an individual note by email creates a note with its own discussion ID,Sean McGivern,milestone_261166,GitLab Community Edition
!10883,Add index to webhooks type column,Douwe Maan,milestone_261166,GitLab Community Edition
!10880,Include missing project attributes to Import/Export,Rémy Coutable,milestone_261166,GitLab Community Edition
!10877,Fix 9.1 Gitaly source update steps,Sean McGivern,milestone_261166,GitLab Community Edition
!10876,Add index on ci_runners.contacted_at,Yorick Peterse,milestone_261166,GitLab Community Edition
!10871,Eliminate N+1 queries in loading namespaces for every issuable in milestones,Sean McGivern,milestone_261166,GitLab Community Edition
!10870,Add index on ci_builds.updated_at,blackst0ne,milestone_261166,GitLab Community Edition
!10863,Fix incorrect commit status text on main project page,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10860,Add normal wrapping to task lists,Jacob Schatz,milestone_261166,GitLab Community Edition
!10859,Update Auto Deploy documentation,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10856,Fix missing duration for blocked pipelines,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10844,Port of 31189-pipelines-error-state to 9-1-stable,Phil Hughes,milestone_261166,GitLab Community Edition
!10843,Based on !10841 Fix Error 500 when referencing issue with project in pending delete,Douwe Maan,milestone_261166,GitLab Community Edition
!10824,Fix encoding issue exporting a project,Sean McGivern,milestone_261166,GitLab Community Edition
!10822,Fix user activities API version in docs,Robert Speicher,milestone_261166,GitLab Community Edition
!10821,Kubernetes service namespace,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10815,Mention Microsoft teams service in project services doc,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10814,Add email receiver metrics,Douwe Maan,milestone_261166,GitLab Community Edition
!10812,Milestones documentation refactor,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10809,Add documentation for inactive users in the User cohort,Régis Freyd (GitLab),milestone_261166,GitLab Community Edition
!10801,Add retries to system hook worker,Douwe Maan,milestone_261166,GitLab Community Edition
!10790,Update move icon to match others,Phil Hughes,milestone_261166,GitLab Community Edition
!10789,Display issuable state only in notes and issuable description,Sean McGivern,milestone_261166,GitLab Community Edition
!10786,Replace builds_enabled with jobs_enabled in projects API v4,Sean McGivern,milestone_261166,GitLab Community Edition
!10782,Do not append issuable state to links with custom anchor,Sean McGivern,milestone_261166,GitLab Community Edition
!10779,Fixed group milestones date pickers not working,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10778,Fixed project & group icons not being clickable,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10774,Add unique index to system note metadata,Sean McGivern,milestone_261166,GitLab Community Edition
!10771,Fix duplicated container repository names,Robert Speicher,milestone_261166,GitLab Community Edition
!10770,Properly expire cache for **all** MRs of a pipeline,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10765,Disable initialization table pipeline for new merge request form,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10764,Fixed branches sort toggle being empty,Sean McGivern,milestone_261166,GitLab Community Edition
!10759,Disables test settings on chat notification services when repository is empty,Sean McGivern,milestone_261166,GitLab Community Edition
!10758,Just enforce the output encoding for Ansi2html,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10750,Does not remove the GitHub remote when importing from GitHub,Robert Speicher,milestone_261166,GitLab Community Edition
!10738,"Resolve ""Web GUI: Unable to create new branch from commit SHA""",Jacob Schatz,milestone_261166,GitLab Community Edition
!10737,Fix following with multiple paths,Douwe Maan,milestone_261166,GitLab Community Edition
!10733,Added break-word wrap,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10732,Fix container registry navigation menu highlights,Robert Speicher,milestone_261166,GitLab Community Edition
!10728,Explicitly give Encoding.default_external for trace,Sean McGivern,milestone_261166,GitLab Community Edition
!10727,"Don't delete a branch involved in an open merge request in ""Delete all merged branches"" service",Douwe Maan,milestone_261166,GitLab Community Edition
!10723,Hard delete users' associated records deleted from AbuseReports,Douwe Maan,milestone_261166,GitLab Community Edition
!10716,Fix regression in rendering Markdown references that do not exist,Robert Speicher,milestone_261166,GitLab Community Edition
!10715,"Resolve ""start discussion toggle clicking divider causes UI break""",Robert Speicher,milestone_261166,GitLab Community Edition
!10709,Turn on caching of classes in Knapsack specs,Robert Speicher,milestone_261166,GitLab Community Edition
!10700,"Revert ""Merge branch 'grpc-1.2.2' into 'master'""",Stan Hu,milestone_261166,GitLab Community Edition
!10696,Improve error messages when a record is unable to be created for a project,Robert Speicher,milestone_261166,GitLab Community Edition
!10695,Refactoring rake task to import GitHub repositories,Sean McGivern,milestone_261166,GitLab Community Edition
!10694,Use an icon to indicate whether service template is active,Robert Speicher,milestone_261166,GitLab Community Edition
!10691,"Resolve ""Mini pipeline graph + status badge, when updating in real time don't change color and svg icon""",Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10689,Centered empty state for issues,Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10686,Disable recent search on issue boards,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10685,Make instructions clearer,Yorick Peterse,milestone_261166,GitLab Community Edition
!10684,Only increase the page number for boards when we need to,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10683,Fix appending state to issuable references,Robert Speicher,milestone_261166,GitLab Community Edition
!10681,"After Trace#limit, we seek to the next line in case",Kamil Trzciński,milestone_261166,GitLab Community Edition
!10678,Correctly parse katex math in IPyhton notebooks,Jacob Schatz,milestone_261166,GitLab Community Edition
!10676,Use favicon full path,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10674,Fix registry for projects with uppercases in path,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10672,Fix award button smiley jumping out of place,Fatih Acet,milestone_261166,GitLab Community Edition
!10668,Add docs for recent searches/search history,Jacob Schatz,milestone_261166,GitLab Community Edition
!10667,Indent system notes on desktop screens,Jacob Schatz,milestone_261166,GitLab Community Edition
!10666,Use preload to avoid Rails using JOIN,Stan Hu,milestone_261166,GitLab Community Edition
!10664,Fix NUMBER_OF_TRUNCATED_DIFF_LINES re-definition error,Douwe Maan,milestone_261166,GitLab Community Edition
!10660,Improves support for long build traces:,Phil Hughes,milestone_261166,GitLab Community Edition
!10654,Fixed random failures with Poll spec,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10648,Improve discussion_comments_spec perf,Douwe Maan,milestone_261166,GitLab Community Edition
!10646,Fix outdated 'Admin area' link label in GitLab QA,Rémy Coutable,milestone_261166,GitLab Community Edition
!10643,Add auth to topics page,Marcia Ramos,milestone_261166,GitLab Community Edition
!10635,Update merged icon,Jacob Schatz,milestone_261166,GitLab Community Edition
!10633,Return nil as coverage instead of a File object,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10631,Fixed missing capitalisation on buttons,Clement Ho,milestone_261166,GitLab Community Edition
!10629,Fixed notebooklab code including file paths,Jacob Schatz,milestone_261166,GitLab Community Edition
!10628,"Resolve ""Resolve note loading icon gone""","Luke ""Jared"" Bennett",milestone_261166,GitLab Community Edition
!10627,Hide new subgroup button if user has no permission to create one,Rémy Coutable,milestone_261166,GitLab Community Edition
!10621,Update installation and upgrading guides,Robert Speicher,milestone_261166,GitLab Community Edition
!10620,Update licenses.csv,Robert Speicher,milestone_261166,GitLab Community Edition
!10619,Update templates,Robert Speicher,milestone_261166,GitLab Community Edition
!10613,Remove IIFEs from files in cycle_analytics_bundle.js,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10612,Remove IIFEs in boards_bundle.js,Filipa Lacerda,milestone_261166,GitLab Community Edition
!10608,Documentation topic: Authentication,Marcia Ramos,milestone_261166,GitLab Community Edition
!10606,Fix recent searches icon alignment in Safari,Clement Ho,milestone_261166,GitLab Community Edition
!10602,"Add Fork/Cancel confirmation to ""Replace""/""Delete"" buttons",Filipa Lacerda,milestone_261166,GitLab Community Edition
!10600,"Resolve ""Update Pipelines documentation""",Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10598,"Fix ""Edit"" button on blame page without repo permissions",Annabel Dunstone Gray,milestone_261166,GitLab Community Edition
!10596,Use avatars instead of icons in activity view,Douwe Maan,milestone_261166,GitLab Community Edition
!10592,Document how polling interval multiplier is used,Stan Hu,milestone_261166,GitLab Community Edition
!10591,Add doc for scheduled trigger,Shinya Maeda,milestone_261166,GitLab Community Edition
!10590,Remove broken link on gitlab_flow.md,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10589,Use gRPC 1.2.2,Sean McGivern,milestone_261166,GitLab Community Edition
!10587,Fix container repository/tag location text copied into the clipboard,Kamil Trzciński,milestone_261166,GitLab Community Edition
!10563,Don't show 'Copy content' button on text files that are not rendered as text,Robert Speicher,milestone_261166,GitLab Community Edition
!10561,Update rubocop-rspec 1.12.0 -> 1.15.0,Douwe Maan,milestone_261166,GitLab Community Edition
!10560,Don't show Copy contents button on Blame page,Robert Speicher,milestone_261166,GitLab Community Edition
!10555,Add link to environments on kubernetes.md,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10554,Remove wrong user email from CI variables example output,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
!10550,Give explicit height to SVG icons for Safari,Jacob Schatz,milestone_261166,GitLab Community Edition
!10547,"Backport Git-env code from EE ""Fix push rules on Git 2.11"" (gitlab-org/gitlab-ee!1525)",Robert Speicher,milestone_261166,GitLab Community Edition
!10542,Remove limited container on file view,Jacob Schatz,milestone_261166,GitLab Community Edition
!10540,Update MR title change icon,Jacob Schatz,milestone_261166,GitLab Community Edition
!10539,Put back usernames in activity and profile feed,Jacob Schatz,milestone_261166,GitLab Community Edition
!10537,Add foreign key on trigger requests,Yorick Peterse,milestone_261166,GitLab Community Edition
!10536,Add information about namespace encoding to API docs,Achilleas Pipinellis,milestone_261166,GitLab Community Edition
